benchmark,benchmark_version,cpu_clock_freq,cpu_cores,cpu_litho,cpu_make,cpu_score,cpu_sku,cpu_socket,cpu_tdp,date,gpu,gpu_avg_clock_freq,gpu_avg_memclock_freq,gpu_avg_temp,gpu_clock_freq,gpu_count,gpu_driver_status,gpu_driver_version,gpu_memclock_freq,gpu_score,gpu_vendor,gpu_vram,os,ram,ram_clock_freq,score
Time Spy,1.2,4902,10,14 nm,Intel,13808,Intel Core i9-10900K Processor,FCLGA1200,125,September 26 2020,NVIDIA GeForce RTX 3080,1949,1188,62,2070,1,Approved ,27.21.14.5638,1188,18366,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.18362),32768,3200,17499
Time Spy,1.2,4474,12,7 nm,AMD,13313,AMD Ryzen 9 3900X,AM4,105,September 23 2020,NVIDIA GeForce RTX 3080,1938,1263,57,2040,1,Approved ,27.21.14.5638,1263,18526,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3598,17498
Time Spy,1.2,5400,10,14 nm,Intel,13455,Intel Core i9-10900K Processor,FCLGA1200,125,September 29 2020,NVIDIA GeForce RTX 3080,1895,1221,69,2130,1,Approved ,27.21.14.5655,1250,18479,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3732,17498
Time Spy,1.2,5001,10,14 nm,Intel,14278,Intel Core i9-10850K Processor,FCLGA1200,95,September 29 2020,NVIDIA GeForce RTX 3080,1901,1153,64,1995,1,Approved ,27.21.14.5655,1188,18223,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),16384,4000,17497
Time Spy,1.2,4401,12,7 nm,AMD,13266,AMD Ryzen 9 3900X,AM4,105,September 29 2020,NVIDIA GeForce RTX 3080,1966,1208,59,2130,1,Approved ,27.21.14.5655,1228,18540,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),32768,3732,17496
Time Spy,1.2,4301,12,7 nm,AMD,13239,AMD Ryzen 9 3900X,AM4,105,September 29 2020,NVIDIA GeForce RTX 3080,2017,1179,51,2145,1,Approved ,27.21.14.5655,1188,18546,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3598,17494
Time Spy,1.2,5203,10,14 nm,Intel,14760,Intel Core i9-10900K Processor,FCLGA1200,125,September 25 2020,NVIDIA GeForce RTX 3080,1876,1188,64,2010,1,Approved ,27.21.14.5638,1188,18085,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),32768,3600,17493
Time Spy,1.0,4516,16,14 nm,Intel,15140,Intel Core i9-7960X Processor,FCLGA2066,165,September 17 2020,NVIDIA GeForce RTX 3080,1876,1253,68,2070,1,Approved ,27.21.14.5638,1253,17986,Galax,10240,64-bit Windows 10 (10.0.18363),32768,4002,17492
Time Spy,1.2,4649,16,7 nm,AMD,14235,AMD Ryzen 9 3950X,AM4,105,September 19 2020,NVIDIA GeForce RTX 3080,1890,1250,71,1920,1,Approved ,27.21.14.5638,1250,18228,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.18363),131072,3598,17492
Time Spy,1.2,4902,10,14 nm,Intel,14190,Intel Core i9-10900K Processor,FCLGA1200,125,September 19 2020,NVIDIA GeForce RTX 3080,1875,1161,60,1995,1,Approved ,27.21.14.5638,1188,18240,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.18363),32768,3600,17491
Time Spy,1.2,5103,8,14 nm,Intel,13164,Intel Core i7-10700KF Processor,FCLGA1200,125,September 29 2020,NVIDIA GeForce RTX 3080,1955,1188,51,2070,1,Approved ,27.21.14.5655,1188,18568,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,4130,17490
Time Spy,1.0,4566,12,7 nm,AMD,12094,AMD Ryzen 9 3900X,AM4,105,September 18 2020,NVIDIA GeForce RTX 3080,1973,1199,49,2085,1,Approved ,27.21.14.5638,1199,18982,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),16384,3592,17487
Time Spy,1.2,5203,10,14 nm,Intel,15905,Intel Core i9-10900K Processor,FCLGA1200,125,September 28 2020,NVIDIA GeForce RTX 3080,1835,1231,65,2025,1,Approved ,27.21.14.5638,1241,17797,Gainward GmbH,10240,64-bit Windows 10 (10.0.17763),32768,4400,17485
Time Spy,1.2,5001,10,14 nm,Intel,14699,Intel Core i9-10850K Processor,FCLGA1200,95,September 20 2020,NVIDIA GeForce RTX 3080,1909,1188,63,1995,1,Approved ,27.21.14.5638,1188,18088,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3600,17483
Time Spy,1.2,4468,16,7 nm,AMD,14026,AMD Ryzen 9 3950X,AM4,105,September 29 2020,NVIDIA GeForce RTX 3080,1938,1185,55,2070,1,Approved ,27.21.14.5655,1194,18278,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17483
Time Spy,1.0,5204,8,14 nm,Intel,11911,Intel Core i9-9900K Processor,FCLGA1151,95,September 18 2020,NVIDIA GeForce RTX 3080,2003,1264,50,2145,1,Approved ,27.21.14.5638,1264,19056,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.18363),16384,3998,17482
Time Spy,1.2,4499,16,7 nm,AMD,15635,AMD Ryzen 9 3950X,AM4,105,September 23 2020,NVIDIA GeForce RTX 3080,1818,1170,44,2040,1,Approved ,27.21.14.5638,1188,17854,Gainward GmbH,10240,64-bit Windows 10 (10.0.18363),32768,3798,17481
Time Spy,1.2,5203,10,14 nm,Intel,15873,Intel Core i9-10900K Processor,FCLGA1200,125,September 28 2020,NVIDIA GeForce RTX 3080,1843,1229,65,2025,1,Approved ,27.21.14.5638,1238,17797,Gainward GmbH,10240,64-bit Windows 10 (10.0.17763),32768,4400,17479
Time Spy,1.2,5103,8,14 nm,Intel,13193,Intel Core i7-10700KF Processor,FCLGA1200,125,September 25 2020,NVIDIA GeForce RTX 3080,1916,1188,52,2070,1,Approved ,27.21.14.5638,1188,18542,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,4134,17478
Time Spy,1.2,4401,12,7 nm,AMD,13291,AMD Ryzen 9 3900X,AM4,105,September 29 2020,NVIDIA GeForce RTX 3080,1939,1230,62,2115,1,Approved ,27.21.14.5655,1248,18507,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),32768,3732,17478
Time Spy,1.2,5001,10,14 nm,Intel,14415,Intel Core i9-10900K Processor,FCLGA1200,125,September 24 2020,NVIDIA GeForce RTX 3080,1849,1170,62,1965,1,Approved ,27.21.14.5638,1188,18153,NVidia Corporation,10240,64-bit Windows 10 (10.0.19041),32768,4000,17473
Time Spy,1.2,4208,16,7 nm,AMD,15884,AMD Ryzen 9 3950X,AM4,105,September 25 2020,NVIDIA GeForce RTX 3080,1866,1188,62,2070,1,Approved ,27.21.14.5638,1188,17786,Palit Microsystems Ltd.,10240,64-bit Windows 10 (10.0.19041),32768,3740,17472
Time Spy,1.2,4904,8,14 nm,Intel,12232,Intel Core i7-10700K Processor,FCLGA1200,125,September 26 2020,NVIDIA GeForce RTX 3080,1969,1195,64,2010,1,Approved ,27.21.14.5638,1213,18900,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.18363),16384,4000,17471
Time Spy,1.2,5101,10,14 nm,Intel,14657,Intel Core i9-10900K Processor,FCLGA1200,125,September 25 2020,NVIDIA GeForce RTX 3080,1912,1210,40,1980,1,Approved ,27.21.14.5638,1219,18083,Galax,10240,64-bit Windows 10 (10.0.19041),32768,4000,17470
Time Spy,1.2,5203,10,14 nm,Intel,15000,Intel Core i9-10900K Processor,FCLGA1200,125,September 27 2020,NVIDIA GeForce RTX 3080,1861,1188,71,2025,1,Approved ,27.21.14.5638,1188,17994,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,4000,17470
Time Spy,1.2,5300,10,14 nm,Intel,14244,Intel Core i9-10900K Processor,FCLGA1200,125,September 27 2020,NVIDIA GeForce RTX 3080,1918,1188,56,2010,1,Approved ,27.21.14.5638,1188,18194,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.18363),32768,3198,17467
Time Spy,1.2,5203,10,14 nm,Intel,13435,Intel Core i9-10850K Processor,FCLGA1200,95,September 27 2020,NVIDIA GeForce RTX 3080,1890,1275,62,2010,1,Approved ,27.21.14.5638,1275,18444,ZOTAC,10240,64-bit Windows 10 (10.0.19041),16384,3600,17467
Time Spy,1.2,5002,10,14 nm,Intel,14363,Intel Core i9-10900K Processor,FCLGA1200,125,September 19 2020,NVIDIA GeForce RTX 3080,1876,1170,65,1965,1,Approved ,27.21.14.5638,1188,18159,NVidia Corporation,10240,64-bit Windows 10 (10.0.19041),32768,4000,17466
Time Spy,1.2,4316,12,7 nm,AMD,13291,AMD Ryzen 9 3900X,AM4,105,September 19 2020,NVIDIA GeForce RTX 3080,1950,1300,50,2070,1,Approved ,27.21.14.5638,1300,18492,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3724,17466
Time Spy,1.2,5103,8,14 nm,Intel,12512,Intel Core i9-9900K Processor,FCLGA1151,95,September 24 2020,NVIDIA GeForce RTX 3080,1932,1294,56,2100,1,Approved ,27.21.14.5638,1294,18779,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3600,17466
Time Spy,1.2,5203,10,14 nm,Intel,15765,Intel Core i9-10900K Processor,FCLGA1200,125,September 26 2020,NVIDIA GeForce RTX 3080,1809,1170,65,2040,1,Approved ,27.21.14.5638,1188,17803,Palit Microsystems Ltd.,10240,64-bit Windows 10 (10.0.18362),16384,4296,17464
Time Spy,1.2,5300,10,14 nm,Intel,14609,Intel Core i9-10900K Processor,FCLGA1200,125,September 29 2020,NVIDIA GeForce RTX 3080,1886,1188,71,2025,1,Approved ,27.21.14.5638,1188,18089,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,4000,17464
Time Spy,1.2,5002,10,14 nm,Intel,13104,Intel Core i9-10850K Processor,FCLGA1200,95,September 24 2020,NVIDIA GeForce RTX 3080,1870,1247,57,2040,1,Approved ,27.21.14.5638,1275,18553,EVGA Corporation,10240,64-bit Windows 10 (10.0.19041),32768,3200,17463
Time Spy,1.0,4449,16,7 nm,AMD,15152,AMD Ryzen 9 3950X,AM4,105,September 18 2020,NVIDIA GeForce RTX 3080,1844,1301,65,2055,1,Approved ,27.21.14.5638,1313,17945,ZOTAC,10240,64-bit Windows 10 (10.0.19041),32768,3798,17462
Time Spy,1.2,4208,16,7 nm,AMD,15744,AMD Ryzen 9 3950X,AM4,105,September 22 2020,NVIDIA GeForce RTX 3080,1856,1188,64,2055,1,Approved ,27.21.14.5638,1188,17806,Palit Microsystems Ltd.,10240,64-bit Windows 10 (10.0.19041),32768,3740,17462
Time Spy,1.0,4615,16,7 nm,AMD,14278,AMD Ryzen 9 3950X,AM4,105,September 26 2020,NVIDIA GeForce RTX 3080,1908,1188,69,2025,1,Approved ,27.21.14.5638,1188,18176,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.18363),65536,3592,17460
Time Spy,1.2,4765,16,7 nm,AMD,13969,AMD Ryzen 9 3950X,AM4,105,September 19 2020,NVIDIA GeForce RTX 3080,1915,1263,60,2040,1,Approved ,27.21.14.5638,1263,18263,EVGA Corporation,10240,64-bit Windows 10 (10.0.19041),32768,3592,17458
Time Spy,1.2,4690,12,7 nm,AMD,12222,AMD Ryzen 9 3900XT,AM4,105,September 20 2020,NVIDIA GeForce RTX 3080,1974,1294,58,2115,1,Approved ,27.21.14.5638,1294,18887,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.18363),32768,3192,17458
Time Spy,1.2,5001,10,14 nm,Intel,14269,Intel Core i9-10850K Processor,FCLGA1200,95,September 29 2020,NVIDIA GeForce RTX 3080,1883,1162,63,2010,1,Approved ,27.21.14.5655,1188,18175,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3600,17458
Time Spy,1.2,5002,10,14 nm,Intel,14714,Intel Core i9-10850K Processor,FCLGA1200,95,September 29 2020,NVIDIA GeForce RTX 3080,1884,1188,64,1980,1,Approved ,27.21.14.5655,1188,18051,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.18362),32768,4000,17457
Time Spy,1.2,5002,10,14 nm,Intel,14565,Intel Core i9-10850K Processor,FCLGA1200,95,September 26 2020,NVIDIA GeForce RTX 3080,1873,1179,69,1965,1,Approved ,27.21.14.5638,1188,18090,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.18362),32768,4000,17456
Time Spy,1.2,5002,10,14 nm,Intel,15016,Intel Core i9-10900K Processor,FCLGA1200,125,September 27 2020,NVIDIA GeForce RTX 3080,1839,1179,56,2010,1,Approved ,27.21.14.5638,1188,17972,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,4000,17456
Time Spy,1.2,4590,16,7 nm,AMD,13306,AMD Ryzen 9 3950X,AM4,105,September 29 2020,NVIDIA GeForce RTX 3080,1949,1291,46,2025,1,Approved ,27.21.14.5655,1300,18473,ZOTAC,10240,64-bit Windows 10 (10.0.19041),65536,3592,17456
Time Spy,1.2,5002,8,14 nm,Intel,12321,Intel Core i7-10700K Processor,FCLGA1200,125,September 29 2020,NVIDIA GeForce RTX 3080,1911,1303,52,2145,1,Approved ,27.21.14.5655,1313,18843,EVGA Corporation,10240,64-bit Windows 10 (10.0.19041),32768,3200,17456
Time Spy,1.2,5001,10,14 nm,Intel,13244,Intel Core i9-10900K Processor,FCLGA1200,125,September 20 2020,NVIDIA GeForce RTX 3080,2031,1250,52,2070,1,Approved ,27.21.14.5638,1269,18493,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.18363),16384,3598,17455
Time Spy,1.2,5203,10,14 nm,Intel,13430,Intel Core i9-10850K Processor,FCLGA1200,95,September 27 2020,NVIDIA GeForce RTX 3080,1889,1275,60,1995,1,Approved ,27.21.14.5638,1275,18430,ZOTAC,10240,64-bit Windows 10 (10.0.19041),16384,3598,17455
Time Spy,1.2,5002,8,14 nm,Intel,11965,Intel Core i9-9900K Processor,FCLGA1151,95,September 29 2020,NVIDIA GeForce RTX 3080,1954,1293,61,2115,1,Approved ,27.21.14.5655,1313,18989,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.18363),16384,4500,17452
Time Spy,1.2,5002,8,14 nm,Intel,12387,Intel Core i7-10700K Processor,FCLGA1200,125,September 29 2020,NVIDIA GeForce RTX 3080,1898,1287,54,2145,1,Approved ,27.21.14.5655,1313,18810,EVGA Corporation,10240,64-bit Windows 10 (10.0.19041),32768,3200,17452
Time Spy,1.2,4466,16,7 nm,AMD,13622,AMD Ryzen 9 3950X,AM4,105,September 26 2020,NVIDIA GeForce RTX 3080,1909,1282,54,2025,1,Approved ,27.21.14.5638,1282,18363,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),65536,3592,17451
Time Spy,1.2,5203,10,14 nm,Intel,13450,Intel Core i9-10850K Processor,FCLGA1200,95,September 27 2020,NVIDIA GeForce RTX 3080,1880,1300,62,1995,1,Approved ,27.21.14.5638,1300,18416,ZOTAC,10240,64-bit Windows 10 (10.0.19041),16384,3600,17449
Time Spy,1.2,5103,10,14 nm,Intel,14340,Intel Core i9-10900K Processor,FCLGA1200,125,September 25 2020,NVIDIA GeForce RTX 3080,1892,1222,40,2085,1,Approved ,27.21.14.5638,1250,18142,Galax,10240,64-bit Windows 10 (10.0.19041),32768,4000,17448
Time Spy,1.2,4541,16,7 nm,AMD,13298,AMD Ryzen 9 3950X,AM4,105,September 29 2020,NVIDIA GeForce RTX 3080,1957,1313,46,2025,1,Approved ,27.21.14.5655,1313,18465,ZOTAC,10240,64-bit Windows 10 (10.0.19041),65536,3592,17448
Time Spy,1.2,4902,10,14 nm,Intel,14043,Intel Core i9-10900K Processor,FCLGA1200,125,September 19 2020,NVIDIA GeForce RTX 3080,1917,1170,59,1995,1,Approved ,27.21.14.5638,1188,18223,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.18363),32768,3600,17444
Time Spy,1.2,4301,12,7 nm,AMD,13087,AMD Ryzen 9 3900X,AM4,105,September 22 2020,NVIDIA GeForce RTX 3080,1964,1250,57,2040,1,Approved ,27.21.14.5638,1250,18533,NVidia Corporation,10240,64-bit Windows 10 (10.0.18363),32768,3732,17444
Time Spy,1.2,4366,12,7 nm,AMD,13516,AMD Ryzen 9 3900X,AM4,105,September 18 2020,NVIDIA GeForce RTX 3080,1902,1232,66,2025,1,Approved ,27.21.14.5638,1250,18386,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3724,17443
Time Spy,1.2,4466,12,7 nm,AMD,13448,AMD Ryzen 9 3900X,AM4,105,September 21 2020,NVIDIA GeForce RTX 3080,1920,1300,68,1935,1,Approved ,27.21.14.5638,1300,18407,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3724,17442
Time Spy,1.2,5103,10,14 nm,Intel,15060,Intel Core i9-10900K Processor,FCLGA1200,125,September 29 2020,NVIDIA GeForce RTX 3080,1869,1188,66,1965,1,Approved ,27.21.14.5655,1188,17944,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,4200,17442
Time Spy,1.2,4591,16,7 nm,AMD,14207,AMD Ryzen 9 3950X,AM4,105,September 22 2020,NVIDIA GeForce RTX 3080,1897,1194,69,2055,1,Approved ,27.21.14.5638,1194,18172,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3592,17441
Time Spy,1.0,4268,16,7 nm,AMD,13458,AMD Ryzen 9 3950X,AM4,105,September 17 2020,NVIDIA GeForce RTX 3080,1940,1291,60,2085,1,Approved ,27.21.14.5638,1300,18401,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),65536,3198,17440
Time Spy,1.2,4523,12,7 nm,AMD,13578,AMD Ryzen 9 3900X,AM4,105,September 21 2020,NVIDIA GeForce RTX 3080,1932,1219,57,2025,1,Approved ,27.21.14.5638,1219,18362,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3598,17440
Time Spy,1.0,4516,16,14 nm,Intel,15207,Intel Core i9-7960X Processor,FCLGA2066,165,September 17 2020,NVIDIA GeForce RTX 3080,1882,1188,65,2055,1,Approved ,27.21.14.5638,1188,17903,Galax,10240,64-bit Windows 10 (10.0.18363),32768,4002,17439
Time Spy,1.2,5203,10,14 nm,Intel,15782,Intel Core i9-10900K Processor,FCLGA1200,125,September 26 2020,NVIDIA GeForce RTX 3080,1825,1179,63,2040,1,Approved ,27.21.14.5638,1188,17769,Palit Microsystems Ltd.,10240,64-bit Windows 10 (10.0.18362),16384,4296,17439
Time Spy,1.2,5002,10,14 nm,Intel,15553,Intel Core i9-10900K Processor,FCLGA1200,125,September 24 2020,NVIDIA GeForce RTX 3080,1870,1188,60,1935,1,Approved ,27.21.14.5638,1188,17816,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),16384,4400,17435
Time Spy,1.2,4991,8,14 nm,Intel,12698,Intel Core i9-9900KS Processor,FCLGA1151,127,September 28 2020,NVIDIA GeForce RTX 3080,1962,1170,51,2130,1,Approved ,27.21.14.5655,1188,18665,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),16384,4390,17435
Time Spy,1.2,4524,16,7 nm,AMD,13715,AMD Ryzen 9 3950X,AM4,105,September 23 2020,NVIDIA GeForce RTX 3080,1938,1281,51,2040,1,Approved ,27.21.14.5638,1282,18311,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),32768,3598,17434
