benchmark,benchmark_version,cmbnd,cmbnd_t,cpu_clock_freq,cpu_cores,cpu_litho,cpu_make,cpu_score,cpu_sku,cpu_socket,cpu_t,cpu_test,cpu_tdp,date,gpu,gpu_avg_clock_freq,gpu_avg_memclock_freq,gpu_avg_temp,gpu_clock_freq,gpu_count,gpu_driver_status,gpu_driver_version,gpu_memclock_freq,gpu_score,gpu_vendor,gpu_vram,gt1,gt2,os,ram,ram_clock_freq,score,storage,user
Fire Strike,1.1,11118,51.71,4201,12,7,AMD,28749,Ryzen 9 3900X,AM4,91.27,91.27,105,September 22 2020,NVIDIA GeForce RTX 3080,2026,1338,48,2070,1,Approved ,27.21.14.5638,1338,42727,"Asustek Computer, Inc.",10240,212.93,164.76,64-bit Windows 10 (10.0.19041),16384,3798,31480,500 GB Samsung SSD 970 EVO Plus 500GB,artdeer
Fire Strike,1.1,11831,55.03,5002,8,14,Intel,26495,Core i7-10700KF Processor,FCLGA1200,84.11,84.11,125,September 29 2020,NVIDIA GeForce RTX 3080,1953,1188,68,2025,1,Approved ,27.21.14.5655,1188,42486,"Micro-Star International Co ., Ltd.",10240,211.64,163.89,64-bit Windows 10 (10.0.19041),32768,3200,31479,500 GB Samsung SSD 970 EVO 500GB,MoonAOA
Fire Strike,1.1,10803,50.25,4902,10,14,Intel,29147,Core i9-10850K Processor,FCLGA1200,92.53,92.53,95,September 29 2020,NVIDIA GeForce RTX 3080,1951,1188,61,2010,1,Approved ,27.21.14.5655,1188,43192,ZOTAC,10240,214.33,167.11,64-bit Windows 10 (10.0.19041),32768,4200,31478,"1,000 GB Samsung SSD 970 EVO Plus 1TB",alsehs
Fire Strike,1.1,10852,50.48,5004,8,14,Intel,26554,Core i7-10700K Processor,FCLGA1200,84.3,84.3,125,September 20 2020,NVIDIA GeForce RTX 3080,1996,1194,53,2115,1,Approved ,27.21.14.5638,1194,44365,Palit Microsystems Ltd.,10240,217.56,173.25,64-bit Windows 10 (10.0.19041),16384,4200,31477,"1,000 GB Seagate BarraCuda SSD ZA1000CM10002",yooonkeunho
Fire Strike,1.1,11331,52.7,4904,8,14,Intel,24770,Core i9-9900K Processor,FCLGA1151,78.64,78.64,95,September 26 2020,NVIDIA GeForce RTX 3080,1980,1313,53,2070,1,Approved ,27.21.14.5638,1313,44406,NVidia Corporation,10240,219.69,172.21,64-bit Windows 10 (10.0.19041),16384,3200,31475,750 GB Samsung SSD 840 EVO 750GB,william_birkin
Fire Strike,1.1,11178,51.99,4802,8,14,Intel,23628,Core i9-9900K Processor,FCLGA1151,75.01,75.01,95,September 29 2020,NVIDIA GeForce RTX 3080,2008,1288,58,2085,1,Approved ,27.21.14.5655,1288,45521,"Asustek Computer, Inc.",10240,228.06,174.81,64-bit Windows 10 (10.0.19041),16384,4000,31475,512 GB Samsung SSD 970 PRO 512GB,vantagecyk
Fire Strike,1.1,11496,53.47,5002,8,14,Intel,26810,Core i7-10700K Processor,FCLGA1200,85.11,85.11,125,September 28 2020,NVIDIA GeForce RTX 3080,1877,1188,69,1935,1,Approved ,27.21.14.5655,1188,42909,ZOTAC,10240,213.66,165.57,64-bit Windows 10 (10.0.19041),16384,4400,31473,512 GB SAMSUNG MZVLB512HAJQ-00000,Abcefz
Fire Strike,1.1,12136,56.45,5002,8,14,Intel,24751,Core i7-10700K Processor,FCLGA1200,78.58,78.58,125,September 24 2020,NVIDIA GeForce RTX 3080,1992,1188,53,2010,1,Approved ,27.21.14.5638,1188,42918,"Micro-Star International Co ., Ltd.",10240,215.04,164.8,64-bit Windows 10 (10.0.19041),32768,4198,31470,"1,000 GB SHGP31-1000GM-2",isg0704
Fire Strike,1.1,11504,53.51,4801,8,14,Intel,25694,Core i9-9900K Processor,FCLGA1151,81.57,81.57,95,September 19 2020,NVIDIA GeForce RTX 3080,1926,1188,61,2010,1,Approved ,27.21.14.5638,1188,43488,NVidia Corporation,10240,216.83,167.63,64-bit Windows 10 (10.0.19041),32768,3598,31469,500 GB Samsung SSD 970 EVO Plus 500GB,Funguy
Fire Strike,1.1,12152,56.52,4391,8,7,AMD,24849,Ryzen 7 3700X,AM4,78.89,78.89,65,September 28 2020,NVIDIA GeForce RTX 3080,2051,1250,58,2085,1,Approved ,27.21.14.5655,1250,42825,"Micro-Star International Co ., Ltd.",10240,210.7,166.8,64-bit Windows 10 (10.0.19041),32768,3592,31467,"1,000 GB CT1000MX500SSD1",lkm2018
Fire Strike,1.1,9986,46.45,4991,8,14,Intel,25974,Core i9-9900KS Processor,FCLGA1151,82.46,82.46,127,September 30 2020,NVIDIA GeForce RTX 3080,2100,1313,45,2190,1,Approved ,27.21.14.5655,1313,46906,"Asustek Computer, Inc.",10240,232.73,181.49,64-bit Windows 10 (10.0.19041),16384,4390,31467,"1,024 GB ADATA SX8200PNP",osnet0
Fire Strike,1.1,11709,54.46,4299,8,7,AMD,24927,Ryzen 7 3700X,AM4,79.14,79.14,65,September 19 2020,NVIDIA GeForce RTX 3080,2100,1187,44,2145,1,Approved ,27.21.14.5638,1188,43550,"Micro-Star International Co ., Ltd.",10240,219.25,166.63,64-bit Windows 10 (10.0.18363),16384,3598,31466,512 GB SAMSUNG MZVLB512HBJQ-00000,Crawling-2
Fire Strike,1.1,11263,52.39,5004,8,14,Intel,25729,Core i9-9900KS Processor,FCLGA1151,81.68,81.68,127,September 29 2020,NVIDIA GeForce RTX 3080,1989,1288,58,2025,1,Approved ,27.21.14.5655,1288,43934,"Asustek Computer, Inc.",10240,218.2,169.86,64-bit Windows 10 (10.0.18363),32768,4000,31466,500 GB Samsung SSD 970 EVO Plus 500GB,cjstkdhfkfl2
Fire Strike,1.1,10947,50.92,4802,8,14,Intel,23806,Core i9-9900K Processor,FCLGA1151,75.58,75.58,95,September 26 2020,NVIDIA GeForce RTX 3080,2018,1288,48,2055,1,Approved ,27.21.14.5638,1288,45885,"Asustek Computer, Inc.",10240,230.6,175.79,64-bit Windows 10 (10.0.19041),16384,3996,31465,512 GB Samsung SSD 970 PRO 512GB,vantagecyk
Fire Strike,1.1,10308,47.95,5002,10,14,Intel,30504,Core i9-10900KF Processor,FCLGA1200,96.84,96.84,125,September 19 2020,NVIDIA GeForce RTX 3080,1932,1188,47,1965,1,Approved ,27.21.14.5638,1188,43697,"Micro-Star International Co ., Ltd.",10240,217.96,168.38,64-bit Windows 10 (10.0.19041),16384,4398,31464,"1,024 GB ADATA SX8200PNP",TOWA ERIO
Fire Strike,1.1,10629,49.44,4802,10,14,Intel,29358,Core i9-10850K Processor,FCLGA1200,93.2,93.2,95,September 23 2020,NVIDIA GeForce RTX 3080,1959,1313,46,1995,1,Approved ,27.21.14.5638,1313,43439,"Micro-Star International Co ., Ltd.",10240,216.39,167.56,64-bit Windows 10 (10.0.19041),16384,4398,31463,"2,048 GB Sabrent",ksmkuua
Fire Strike,1.1,11817,54.96,4904,8,14,Intel,26379,Core i7-10700K Processor,FCLGA1200,83.75,83.75,125,September 27 2020,NVIDIA GeForce RTX 3080,1923,1188,58,1965,1,Approved ,27.21.14.5638,1188,42530,"Asustek Computer, Inc.",10240,212.64,163.59,64-bit Windows 10 (10.0.19041),32768,4400,31463,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",pack
Fire Strike,1.1,11486,53.43,5004,8,14,Intel,26404,Core i7-10700K Processor,FCLGA1200,83.82,83.82,125,September 25 2020,NVIDIA GeForce RTX 3080,1965,1175,52,2010,1,Approved ,27.21.14.5638,1188,43112,"Asustek Computer, Inc.",10240,215.87,165.64,64-bit Windows 10 (10.0.18363),32768,3732,31462,500 GB Samsung SSD 970 EVO Plus 500GB,accio1998
Fire Strike,1.1,10599,49.3,4798,8,14,Intel,25387,Core i7-10700K Processor,FCLGA1200,80.6,80.6,125,September 25 2020,NVIDIA GeForce RTX 3080,N/A,N/A,N/A,1495,1,Approved ,27.21.14.5638,1213,45620,"Micro-Star International Co ., Ltd.",10240,230.85,173.88,64-bit Windows 10 (10.0.19041),16384,4198,31462,500 GB CT500MX500SSD4,mkster
Fire Strike,1.1,14639,68.09,4316,16,7,AMD,32408,Ryzen 9 3950X,AM4,102.88,102.88,105,September 28 2020,NVIDIA GeForce RTX 3080,1949,1188,63,1980,1,Approved ,27.21.14.5655,1188,36902,EVGA Corporation,10240,182.19,143.34,64-bit Windows 10 (10.0.18363),32768,3592,31462,"1,024 GB ADATA SX8200PNP",riverslq
Fire Strike,1.1,9727,45.24,5002,10,14,Intel,30426,Core i9-10900K Processor,FCLGA1200,96.59,96.59,125,September 26 2020,NVIDIA GeForce RTX 3080,1986,1313,47,2070,1,Approved ,27.21.14.5638,1313,45248,NVidia Corporation,10240,224.67,174.97,64-bit Windows 10 (10.0.19041),16384,4498,31460,500 GB Samsung SSD 970 EVO 500GB,I Hate EMP
Fire Strike,1.1,10740,49.96,5002,10,14,Intel,29936,Core i9-10850K Processor,FCLGA1200,95.04,95.04,95,September 30 2020,NVIDIA GeForce RTX 3080,1973,1188,68,2040,1,Approved ,27.21.14.5638,1188,42946,"Micro-Star International Co ., Ltd.",10240,212.52,166.51,64-bit Windows 10 (10.0.19041),16384,4298,31460,500 GB Samsung SSD 970 EVO 500GB,우덕
Fire Strike,1.1,11659,54.23,5002,8,14,Intel,25464,Core i9-9900KF Processor,FCLGA1151,80.84,80.84,95,September 28 2020,NVIDIA GeForce RTX 3080,1962,1188,65,2055,1,Approved ,27.21.14.5655,1188,43302,NVidia Corporation,10240,214.51,167.75,64-bit Windows 10 (10.0.18362),32768,4000,31458,"1,024 GB SAMSUNG MZVLB1T0HALR-00000",카첸시아
Fire Strike,1.1,10604,49.32,5002,10,14,Intel,29522,Core i9-10900K Processor,FCLGA1200,93.72,93.72,125,September 20 2020,NVIDIA GeForce RTX 3080,1991,1188,49,2025,1,Approved ,27.21.14.5638,1188,43407,"Giga-Byte Technology Co., Ltd.",10240,214.54,168.46,64-bit Windows 10 (10.0.18363),16384,4400,31456,"1,000 GB WDS100T2X0C-00L350",Rony_of_wind
Fire Strike,1.1,10904,50.72,5002,8,14,Intel,26217,Core i7-10700K Processor,FCLGA1200,83.23,83.23,125,September 22 2020,NVIDIA GeForce RTX 3080,1989,1188,58,2025,1,Approved ,27.21.14.5638,1188,44382,"Asustek Computer, Inc.",10240,221.6,170.89,64-bit Windows 10 (10.0.19041),16384,4098,31455,512 GB SAMSUNG MZVLB512HBJQ-00000,DarkAlice1492
Fire Strike,1.1,10455,48.63,4902,10,14,Intel,29215,Core i9-10850K Processor,FCLGA1200,92.75,92.75,95,September 25 2020,NVIDIA GeForce RTX 3080,1950,1213,59,2040,1,Approved ,27.21.14.5638,1213,43879,ZOTAC,10240,218.41,169.36,64-bit Windows 10 (10.0.19041),32768,4200,31454,"1,000 GB Samsung SSD 970 EVO Plus 1TB",alsehs
Fire Strike,1.1,11118,51.71,4802,8,14,Intel,25329,Core i9-9900K Processor,FCLGA1151,80.41,80.41,95,September 29 2020,NVIDIA GeForce RTX 3080,1969,1288,54,2070,1,Approved ,27.21.14.5655,1288,44441,NVidia Corporation,10240,220.58,171.91,64-bit Windows 10 (10.0.19041),32768,3598,31453,500 GB Samsung SSD 970 EVO Plus 500GB,Funguy
Fire Strike,1.1,11245,52.3,5002,8,14,Intel,25758,Core i9-9900K Processor,FCLGA1151,81.77,81.77,95,September 27 2020,NVIDIA GeForce RTX 3080,1981,1188,61,2025,1,Approved ,27.21.14.5638,1188,43910,"Giga-Byte Technology Co., Ltd.",10240,219.75,168.77,64-bit Windows 10 (10.0.18363),16384,3466,31449,512 GB Samsung SSD 970 PRO 512GB,lunar778
Fire Strike,1.1,12147,56.5,4391,8,7,AMD,25005,Ryzen 7 3700X,AM4,79.38,79.38,65,September 29 2020,NVIDIA GeForce RTX 3080,2014,1188,58,2040,1,Approved ,27.21.14.5655,1188,42697,"Micro-Star International Co ., Ltd.",10240,213.75,164.07,64-bit Windows 10 (10.0.19041),32768,3592,31449,"1,000 GB CT1000MX500SSD1",lkm2018
Fire Strike,1.1,9913,46.11,5002,10,14,Intel,30276,Core i9-10900KF Processor,FCLGA1200,96.11,96.11,125,September 19 2020,NVIDIA GeForce RTX 3080,1957,1288,44,2010,1,Approved ,27.21.14.5638,1288,44755,"Micro-Star International Co ., Ltd.",10240,223.14,172.51,64-bit Windows 10 (10.0.19041),16384,4400,31446,"1,024 GB ADATA SX8200PNP",TOWA ERIO
Fire Strike,1.1,10336,48.08,5002,10,14,Intel,30530,Core i9-10900KF Processor,FCLGA1200,96.92,96.92,125,September 19 2020,NVIDIA GeForce RTX 3080,1942,1188,57,2010,1,Approved ,27.21.14.5638,1188,43571,"Asustek Computer, Inc.",10240,216.06,168.66,64-bit Windows 10 (10.0.19041),16384,4200,31445,512 GB SAMSUNG MZVLB512HBJQ-00000,0209kwon
Fire Strike,1.1,11209,52.14,4802,8,14,Intel,25664,Core i7-10700K Processor,FCLGA1200,81.48,81.48,125,September 28 2020,NVIDIA GeForce RTX 3080,1941,1188,65,1980,1,Approved ,27.21.14.5655,1188,44028,"Micro-Star International Co ., Ltd.",10240,220.67,169.03,64-bit Windows 10 (10.0.19041),16384,4200,31445,500 GB CT500MX500SSD4,mkster
Fire Strike,1.1,11276,52.45,5224,8,14,Intel,24847,Core i9-9900K Processor,FCLGA1151,78.88,78.88,95,September 18 2020,NVIDIA GeForce RTX 3080,1999,1188,59,2040,1,Approved ,27.21.14.5638,1188,44388,"Giga-Byte Technology Co., Ltd.",10240,222.76,170.24,64-bit Windows 10 (10.0.18363),32768,3214,31444,"2,048 GB Micron_1100_MTFDDAK2T0TBN",leehochi
Fire Strike,1.1,9504,44.21,5002,10,14,Intel,30124,Core i9-10900KF Processor,FCLGA1200,95.63,95.63,125,September 20 2020,NVIDIA GeForce RTX 3080,2038,1288,41,2115,1,Approved ,27.21.14.5638,1288,45998,"Micro-Star International Co ., Ltd.",10240,228.79,177.64,64-bit Windows 10 (10.0.19041),16384,4398,31440,"1,024 GB ADATA SX8200PNP",TOWA ERIO
Fire Strike,1.1,9636,44.82,5002,10,14,Intel,29845,Core i9-10900K Processor,FCLGA1200,94.75,94.75,125,September 29 2020,NVIDIA GeForce RTX 3080,2036,1250,50,2130,1,Approved ,27.21.14.5655,1250,45724,"Asustek Computer, Inc.",10240,226.15,177.36,64-bit Windows 10 (10.0.19041),16384,4500,31440,256 GB SAMSUNG MZVLB256HBHQ-00000,Show and Prove
Fire Strike,1.1,10762,50.06,4902,10,14,Intel,29823,Core i9-10850K Processor,FCLGA1200,94.68,94.68,95,September 25 2020,NVIDIA GeForce RTX 3080,1932,1213,70,2040,1,Approved ,27.21.14.5638,1213,42893,ZOTAC,10240,212.49,166.16,64-bit Windows 10 (10.0.19041),32768,4198,31439,"1,000 GB Samsung SSD 970 EVO Plus 1TB",alsehs
Fire Strike,1.1,11813,54.95,5002,8,14,Intel,26576,Core i7-10700KF Processor,FCLGA1200,84.37,84.37,125,September 29 2020,NVIDIA GeForce RTX 3080,1941,1186,70,2040,1,Approved ,27.21.14.5655,1188,42379,"Micro-Star International Co ., Ltd.",10240,210.45,163.86,64-bit Windows 10 (10.0.19041),32768,3200,31439,500 GB Samsung SSD 970 EVO 500GB,MoonAOA
Fire Strike,1.1,11184,52.02,5002,8,14,Intel,25477,Core i7-10700K Processor,FCLGA1200,80.88,80.88,125,September 25 2020,NVIDIA GeForce RTX 3080,1964,1188,60,1980,1,Approved ,27.21.14.5638,1188,44172,"Micro-Star International Co ., Ltd.",10240,222.06,169.19,64-bit Windows 10 (10.0.19041),32768,4198,31438,"1,000 GB SHGP31-1000GM-2",isg0704
Fire Strike,1.1,11183,52.02,5026,8,14,Intel,24963,Core i9-9900K Processor,FCLGA1151,79.25,79.25,95,September 18 2020,NVIDIA GeForce RTX 3080,2018,1188,50,2055,1,Approved ,27.21.14.5638,1188,44482,"Giga-Byte Technology Co., Ltd.",10240,221.96,171.35,64-bit Windows 10 (10.0.18363),32768,3216,31434,"2,048 GB Micron_1100_MTFDDAK2T0TBN",leehochi
Fire Strike,1.1,12262,57.04,4376,8,7,AMD,25746,Ryzen 7 3800X,AM4,81.73,81.73,105,September 30 2020,NVIDIA GeForce RTX 3080,2001,1244,60,2085,1,Approved ,27.21.14.5655,1244,42062,"Micro-Star International Co ., Ltd.",10240,203.41,166.11,64-bit Windows 10 (10.0.19042),32768,3532,31434,500 GB WDC WDS500G2B0A,d174969
Fire Strike,1.1,10382,48.29,5001,10,14,Intel,30601,Core i9-10850K Processor,FCLGA1200,97.15,97.15,95,September 23 2020,NVIDIA GeForce RTX 3080,1981,1187,63,2040,1,Approved ,27.21.14.5638,1188,43397,"Giga-Byte Technology Co., Ltd.",10240,216.47,167.22,64-bit Windows 10 (10.0.19041),16384,4000,31430,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",North Army
Fire Strike,1.1,11189,52.04,4524,12,7,AMD,28148,Ryzen 9 3900X,AM4,89.36,89.36,105,September 18 2020,NVIDIA GeForce RTX 3080,1992,1302,51,2025,1,Approved ,27.21.14.5638,1302,42733,"Asustek Computer, Inc.",10240,212.44,165.09,64-bit Windows 10 (10.0.19041),32768,3798,31429,240 GB KINGSTON SKC1000240G,darkschemo
Fire Strike,1.1,10775,50.12,5002,8,14,Intel,26331,Core i7-10700K Processor,FCLGA1200,83.59,83.59,125,September 21 2020,NVIDIA GeForce RTX 3080,2005,1188,56,2040,1,Approved ,27.21.14.5638,1188,44532,"Giga-Byte Technology Co., Ltd.",10240,223.32,170.89,64-bit Windows 10 (10.0.19041),16384,4398,31427,256 GB ADATA SX7000NP,muuny
Fire Strike,1.1,12329,57.34,5002,8,14,Intel,20152,Core i7-9700K Processor,FCLGA1151,63.98,63.98,95,September 29 2020,NVIDIA GeForce RTX 3080,2093,1250,54,2145,1,Approved ,27.21.14.5655,1250,46113,"Micro-Star International Co ., Ltd.",10240,230.04,177.68,64-bit Windows 10 (10.0.19041),32768,3600,31427,500 GB Samsung SSD 970 EVO Plus 500GB,GOLDEN
Fire Strike,1.1,11455,53.28,5103,8,14,Intel,26814,Core i7-10700K Processor,FCLGA1200,85.13,85.13,125,September 26 2020,NVIDIA GeForce RTX 3080,1914,1188,62,1965,1,Approved ,27.21.14.5638,1188,42867,Palit Microsystems Ltd.,10240,214.08,165.03,64-bit Windows 10 (10.0.19041),65536,3500,31426,"1,000 GB Samsung SSD 970 EVO 1TB",Superstringy
Fire Strike,1.1,10628,49.43,5002,8,14,Intel,26499,Core i7-10700K Processor,FCLGA1200,84.13,84.13,125,September 26 2020,NVIDIA GeForce RTX 3080,1967,1188,51,2040,1,Approved ,27.21.14.5638,1188,44773,Palit Microsystems Ltd.,10240,223.42,172.47,64-bit Windows 10 (10.0.19041),16384,4600,31425,500 GB NVMe Samsung SSD 970 SCSI Disk Device,LiOH
Fire Strike,1.1,11577,53.85,5002,8,14,Intel,26480,Core i7-10700K Processor,FCLGA1200,84.07,84.07,125,September 27 2020,NVIDIA GeForce RTX 3080,1927,1188,62,1980,1,Approved ,27.21.14.5638,1188,42812,EVGA Corporation,10240,210.12,167.07,64-bit Windows 10 (10.0.19041),16384,3598,31425,500 GB Samsung SSD 970 EVO 500GB,brian4418
Fire Strike,1.1,11597,53.94,5002,8,14,Intel,20473,Core i7-9700K Processor,FCLGA1151,65.0,65.0,95,September 30 2020,NVIDIA GeForce RTX 3080,2104,1307,36,2160,1,Approved ,27.21.14.5655,1307,47251,"Micro-Star International Co ., Ltd.",10240,236.82,181.4,64-bit Windows 10 (10.0.19041),16384,4398,31424,512 GB Samsung SSD 970 PRO 512GB,hyuk3173
Fire Strike,1.1,10797,50.22,5002,8,14,Intel,26241,Core i7-10700K Processor,FCLGA1200,83.31,83.31,125,September 25 2020,NVIDIA GeForce RTX 3080,1970,1188,63,2055,1,Approved ,27.21.14.5638,1188,44523,"Micro-Star International Co ., Ltd.",10240,223.0,171.02,64-bit Windows 10 (10.0.19041),16384,4400,31423,500 GB WDC  WDS500G2B0B-00YS70,kimchol4141
Fire Strike,1.1,11822,54.99,5002,8,14,Intel,26267,Core i7-10700K Processor,FCLGA1200,83.39,83.39,125,September 29 2020,NVIDIA GeForce RTX 3080,1870,1175,61,1965,1,Approved ,27.21.14.5655,1188,42484,"Asustek Computer, Inc.",10240,210.31,164.68,64-bit Windows 10 (10.0.18363),16384,4398,31423,512 GB Samsung SSD 970 PRO 512GB,dbwltj12
Fire Strike,1.1,10263,47.74,5000,10,14,Intel,29240,Core i9-10900K Processor,FCLGA1200,92.83,92.83,125,September 29 2020,NVIDIA GeForce RTX 3080,2056,1250,48,2115,1,Approved ,27.21.14.5655,1250,44240,"Asustek Computer, Inc.",10240,222.28,169.52,64-bit Windows 10 (10.0.19041),32768,2398,31420,"1,000 GB Samsung SSD 970 EVO Plus 1TB",game0416
Fire Strike,1.1,11050,51.4,5401,10,14,Intel,30499,Core i9-10900KF Processor,FCLGA1200,96.82,96.82,125,September 27 2020,NVIDIA GeForce RTX 3080,1876,1188,70,1935,1,Approved ,27.21.14.5638,1188,41995,ZOTAC,10240,208.24,162.57,64-bit Windows 10 (10.0.19041),16384,EVO,31419,500 GB Samsung SSD 970 EVO 500GB,< blank >-5516
Fire Strike,1.1,11324,52.67,5002,8,14,Intel,26082,Core i9-9900KS Processor,FCLGA1151,82.8,82.8,127,September 29 2020,NVIDIA GeForce RTX 3080,2039,1337,50,2070,1,Approved ,27.21.14.5655,1337,43490,"Giga-Byte Technology Co., Ltd.",10240,218.84,166.46,64-bit Windows 10 (10.0.18362),16384,4000,31419,"2,000 GB Seagate FireCuda 520 SSD ZP2000GM30002",92wlsdyd
Fire Strike,1.1,10623,49.41,5002,10,14,Intel,30278,Core i9-10850K Processor,FCLGA1200,96.12,96.12,95,September 18 2020,NVIDIA GeForce RTX 3080,1925,1188,64,2040,1,Approved ,27.21.14.5616,1188,42952,ZOTAC,10240,214.07,165.61,64-bit Windows 10 (10.0.19041),16384,3198,31417,250 GB Samsung SSD 970 EVO 250GB,춘장
Fire Strike,1.1,11822,54.99,5004,8,14,Intel,26474,Core i9-9900K Processor,FCLGA1151,84.05,84.05,95,September 27 2020,NVIDIA GeForce RTX 3080,1931,1188,59,1995,1,Approved ,27.21.14.5638,1188,42354,"Asustek Computer, Inc.",10240,210.8,163.49,64-bit Windows 10 (10.0.19041),16384,4000,31414,250 GB Samsung SSD 970 EVO 250GB,Zori86
Fire Strike,1.1,10900,50.7,5004,8,14,Intel,26126,Core i7-10700K Processor,FCLGA1200,82.94,82.94,125,September 29 2020,NVIDIA GeForce RTX 3080,1975,1237,56,2040,1,Approved ,27.21.14.5655,1250,44336,"Asustek Computer, Inc.",10240,220.48,171.24,64-bit Windows 10 (10.0.19041),16384,4400,31414,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",G.O.M
Fire Strike,1.1,11271,52.43,4201,12,7,AMD,29807,Ryzen 9 3900X,AM4,94.63,94.63,105,September 21 2020,NVIDIA GeForce RTX 3080,1978,1288,65,2040,1,Approved ,27.21.14.5638,1288,41829,"Asustek Computer, Inc.",10240,207.11,162.11,64-bit Windows 10 (10.0.19041),16384,3798,31412,500 GB Samsung SSD 970 EVO Plus 500GB,artdeer
Fire Strike,1.1,9901,46.05,5004,10,14,Intel,30514,Core i9-10900KF Processor,FCLGA1200,96.87,96.87,125,September 26 2020,NVIDIA GeForce RTX 3080,1996,1188,55,2070,1,Approved ,27.21.14.5638,1188,44593,"Micro-Star International Co ., Ltd.",10240,221.46,172.42,64-bit Windows 10 (10.0.18362),16384,4000,31412,"1,000 GB Samsung SSD 970 EVO Plus 1TB",(◕‿◕✿)Halogen
Fire Strike,1.1,10636,49.47,4902,10,14,Intel,29089,Core i9-10850K Processor,FCLGA1200,92.35,92.35,95,September 28 2020,NVIDIA GeForce RTX 3080,1936,1213,60,2010,1,Approved ,27.21.14.5638,1213,43407,ZOTAC,10240,216.25,167.42,64-bit Windows 10 (10.0.19041),32768,4198,31410,"1,000 GB Samsung SSD 970 EVO Plus 1TB",alsehs
Fire Strike,1.1,10307,47.94,5002,10,14,Intel,30516,Core i9-10900KF Processor,FCLGA1200,96.88,96.88,125,September 19 2020,NVIDIA GeForce RTX 3080,1937,1188,56,2010,1,Approved ,27.21.14.5638,1188,43554,"Asustek Computer, Inc.",10240,216.44,168.32,64-bit Windows 10 (10.0.19041),16384,4200,31409,512 GB SAMSUNG MZVLB512HBJQ-00000,0209kwon
Fire Strike,1.1,10074,46.86,5002,8,14,Intel,26010,Core i7-10700K Processor,FCLGA1200,82.57,82.57,125,September 30 2020,NVIDIA GeForce RTX 3080,2044,1313,55,2145,1,Approved ,27.21.14.5655,1313,46455,NVidia Corporation,10240,232.22,178.71,64-bit Windows 10 (10.0.19041),16384,4000,31408,256 GB Samsung SSD 860 PRO 256GB,wutang_shaolin
Fire Strike,1.1,12178,56.64,4804,8,14,Intel,19581,Core i7-9700K Processor,FCLGA1151,62.16,62.16,95,September 29 2020,NVIDIA GeForce RTX 3080,2091,1313,46,2145,1,Approved ,27.21.14.5655,1313,46970,"Micro-Star International Co ., Ltd.",10240,233.9,181.22,64-bit Windows 10 (10.0.19041),16384,3998,31407,512 GB SAMSUNG MZVLB512HAJQ-00000,Ryuns
Fire Strike,1.1,11402,53.03,5004,8,14,Intel,26805,Core i7-10700K Processor,FCLGA1200,85.1,85.1,125,September 29 2020,NVIDIA GeForce RTX 3080,1881,1188,61,1950,1,Approved ,27.21.14.5655,1188,42922,"Asustek Computer, Inc.",10240,213.54,165.73,64-bit Windows 10 (10.0.18363),16384,4400,31407,512 GB Samsung SSD 970 PRO 512GB,dbwltj12
Fire Strike,1.1,9752,45.36,5308,10,14,Intel,31820,Core i9-10900K Processor,FCLGA1200,101.02,101.02,125,September 28 2020,NVIDIA GeForce RTX 3080,2025,1300,41,2100,1,Approved ,27.21.14.5638,1300,44449,"Asustek Computer, Inc.",10240,219.88,172.39,64-bit Windows 10 (10.0.19041),16384,4402,31405,"1,024 GB ADATA SX8200PNP",raufzero
Fire Strike,1.1,11482,53.41,4802,8,14,Intel,25317,Core i9-9900K Processor,FCLGA1151,80.37,80.37,95,September 24 2020,NVIDIA GeForce RTX 3080,1952,1186,70,2040,1,Approved ,27.21.14.5638,1188,43584,"Micro-Star International Co ., Ltd.",10240,216.82,168.29,64-bit Windows 10 (10.0.19041),32768,4000,31404,512 GB Samsung SSD 970 PRO 512GB,vespakiller-2
Fire Strike,1.1,10863,50.53,5002,10,14,Intel,30085,Core i9-10900K Processor,FCLGA1200,95.51,95.51,125,September 25 2020,NVIDIA GeForce RTX 3080,1911,1188,68,1995,1,Approved ,27.21.14.5638,1188,42488,"Micro-Star International Co ., Ltd.",10240,211.18,164.17,64-bit Windows 10 (10.0.19041),65536,4000,31403,"4,096 GB Intel Raid 0 Volume",hk428jy
Fire Strike,1.1,9741,45.31,5002,10,14,Intel,30131,Core i9-10900K Processor,FCLGA1200,95.66,95.66,125,September 30 2020,NVIDIA GeForce RTX 3080,2064,1250,53,2130,1,Approved ,27.21.14.5655,1250,45182,"Micro-Star International Co ., Ltd.",10240,223.22,175.4,64-bit Windows 10 (10.0.19041),32768,4000,31403,512 GB Samsung SSD 970 PRO 512GB,Gloomy1101
Fire Strike,1.1,11596,53.94,5002,8,14,Intel,25207,Core i9-9900K Processor,FCLGA1151,80.02,80.02,95,September 23 2020,NVIDIA GeForce RTX 3080,1911,1213,71,1995,1,Approved ,27.21.14.5638,1213,43428,EVGA Corporation,10240,217.28,166.96,64-bit Windows 10 (10.0.18363),16384,4200,31402,512 GB Samsung SSD 970 PRO 512GB,dlqlaldl
